run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,8,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,83099,1,gpt-4o-mini,vs_69d5ed6304888191aeee0bd677de9a1d,69236.289,17562,638,68137,9.363,False
1,9,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",93548,1,gpt-4o-mini,vs_69d5ee967c188191addf0d02a9f0733e,92866.574,17848,868,92771,9.356,False
1,9,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",93548,1,gpt-4o-mini,vs_69d5ee967c188191addf0d02a9f0733e,33847.158,17354,620,33742,18.375,True
1,9,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",93548,1,gpt-4o-mini,vs_69d5ee967c188191addf0d02a9f0733e,25965.853,17280,425,25774,16.489,True
1,9,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,93548,1,gpt-4o-mini,vs_69d5ee967c188191addf0d02a9f0733e,82987.897,17697,1057,82939,12.744,False
1,9,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",93548,1,gpt-4o-mini,vs_69d5ee967c188191addf0d02a9f0733e,19152.179,17290,412,19058,21.618,False
1,9,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,93548,1,gpt-4o-mini,vs_69d5ee967c188191addf0d02a9f0733e,12897.06,928,351,12823,27.373,False
1,10,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",104002,1,gpt-4o-mini,vs_69d5efacfd2c8191a75bf67fded5bc05,96296.137,17931,846,96239,8.791,True
1,10,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",104002,1,gpt-4o-mini,vs_69d5efacfd2c8191a75bf67fded5bc05,47881.806,17402,701,47814,14.661,True
1,10,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",104002,1,gpt-4o-mini,vs_69d5efacfd2c8191a75bf67fded5bc05,49586.084,17394,610,49460,12.333,False
1,10,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,104002,1,gpt-4o-mini,vs_69d5efacfd2c8191a75bf67fded5bc05,64072.76,17621,1036,64006,16.186,True
1,10,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",104002,1,gpt-4o-mini,vs_69d5efacfd2c8191a75bf67fded5bc05,20951.134,17234,303,20828,14.548,True
1,10,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,104002,1,gpt-4o-mini,vs_69d5efacfd2c8191a75bf67fded5bc05,17444.605,17382,386,17362,22.232,False
1,11,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",114451,1,gpt-4o-mini,vs_69d5f0dd0e1881919a2c96795ca9827d,42517.492,17859,890,42430,20.976,True
1,11,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",114451,1,gpt-4o-mini,vs_69d5f0dd0e1881919a2c96795ca9827d,34470.52,17332,518,34411,15.053,True
1,11,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",114451,1,gpt-4o-mini,vs_69d5f0dd0e1881919a2c96795ca9827d,18335.107,17365,476,18220,26.125,False
1,11,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,114451,1,gpt-4o-mini,vs_69d5f0dd0e1881919a2c96795ca9827d,18162.322,991,691,18096,38.185,False
1,11,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",114451,1,gpt-4o-mini,vs_69d5f0dd0e1881919a2c96795ca9827d,20658.202,17300,334,20597,16.216,True
1,11,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,114451,1,gpt-4o-mini,vs_69d5f0dd0e1881919a2c96795ca9827d,36436.866,17470,548,36363,15.07,False
1,12,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",124871,1,gpt-4o-mini,vs_69d5f19263f08191b9cfa7c85fc735a2,103939.721,18447,940,103801,9.056,False
1,12,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",124871,1,gpt-4o-mini,vs_69d5f19263f08191b9cfa7c85fc735a2,32324.322,1087,637,32200,19.783,False
1,12,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",124871,1,gpt-4o-mini,vs_69d5f19263f08191b9cfa7c85fc735a2,31527.991,17312,447,31440,14.218,True
1,12,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,124871,1,gpt-4o-mini,vs_69d5f19263f08191b9cfa7c85fc735a2,41445.274,17555,923,41386,22.302,True
1,12,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",124871,1,gpt-4o-mini,vs_69d5f19263f08191b9cfa7c85fc735a2,26315.033,17275,450,26231,17.155,True
1,12,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,124871,1,gpt-4o-mini,vs_69d5f19263f08191b9cfa7c85fc735a2,15400.94,17297,371,15335,24.193,False
1,13,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",135223,1,gpt-4o-mini,vs_69d5f297cb6481918b1dabf7b33493b5,87404.41,17890,846,87321,9.688,True
1,13,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",135223,1,gpt-4o-mini,vs_69d5f297cb6481918b1dabf7b33493b5,37729.981,17388,650,37662,17.259,True
1,13,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",135223,1,gpt-4o-mini,vs_69d5f297cb6481918b1dabf7b33493b5,9799.607,17301,482,9740,49.487,True
1,13,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,135223,1,gpt-4o-mini,vs_69d5f297cb6481918b1dabf7b33493b5,43939.58,17472,905,43875,20.627,False
1,13,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",135223,1,gpt-4o-mini,vs_69d5f297cb6481918b1dabf7b33493b5,22318.712,17298,400,22250,17.978,True
1,13,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,135223,1,gpt-4o-mini,vs_69d5f297cb6481918b1dabf7b33493b5,7226.176,17352,339,7170,47.28,True
1,14,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",145724,1,gpt-4o-mini,vs_69d5f371338c819185ec0787fa654c4d,47285.79,18038,971,47228,20.56,True
1,14,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",145724,1,gpt-4o-mini,vs_69d5f371338c819185ec0787fa654c4d,46823.189,17422,680,46767,14.54,True
1,14,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",145724,1,gpt-4o-mini,vs_69d5f371338c819185ec0787fa654c4d,11506.753,17270,455,11360,40.053,True
1,14,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,145724,1,gpt-4o-mini,vs_69d5f371338c819185ec0787fa654c4d,41170.06,17798,1067,41115,25.952,False
1,14,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",145724,1,gpt-4o-mini,vs_69d5f371338c819185ec0787fa654c4d,11113.629,17256,409,11048,37.02,True
1,14,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,145724,1,gpt-4o-mini,vs_69d5f371338c819185ec0787fa654c4d,18794.885,17318,373,18709,19.937,False
1,15,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",155786,1,gpt-4o-mini,vs_69d5f42e1f30819195e29075f722d1d7,71394.531,17724,766,71313,10.741,False
1,15,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",155786,1,gpt-4o-mini,vs_69d5f42e1f30819195e29075f722d1d7,14636.731,17258,575,14499,39.658,True
1,15,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",155786,1,gpt-4o-mini,vs_69d5f42e1f30819195e29075f722d1d7,26868.712,17282,481,26784,17.958,True
1,15,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,155786,1,gpt-4o-mini,vs_69d5f42e1f30819195e29075f722d1d7,30824.345,17572,872,30760,28.349,False
1,15,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",155786,1,gpt-4o-mini,vs_69d5f42e1f30819195e29075f722d1d7,15295.753,17265,355,15240,23.294,True
1,15,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,155786,1,gpt-4o-mini,vs_69d5f42e1f30819195e29075f722d1d7,65165.079,17514,555,65076,8.528,False
1,16,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",166256,1,gpt-4o-mini,vs_69d5f51871dc81918f5970939b6ea8a7,83693.03,18211,1118,83641,13.367,True
1,16,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",166256,1,gpt-4o-mini,vs_69d5f51871dc81918f5970939b6ea8a7,39903.155,17395,632,39853,15.858,True
1,16,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",166256,1,gpt-4o-mini,vs_69d5f51871dc81918f5970939b6ea8a7,9988.286,17268,429,9926,43.22,True
1,16,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,166256,1,gpt-4o-mini,vs_69d5f51871dc81918f5970939b6ea8a7,35435.703,17775,998,35381,28.207,True
1,16,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",166256,1,gpt-4o-mini,vs_69d5f51871dc81918f5970939b6ea8a7,13812.296,17322,440,13754,31.991,True
1,16,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,166256,1,gpt-4o-mini,vs_69d5f51871dc81918f5970939b6ea8a7,18180.146,17259,345,18121,19.039,False
1,17,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",176648,1,gpt-4o-mini,vs_69d5f5eb96488191809900705035168a,95295.943,18371,910,95240,9.555,False
1,17,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",176648,1,gpt-4o-mini,vs_69d5f5eb96488191809900705035168a,35002.377,17243,528,34939,15.112,False
1,17,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",176648,1,gpt-4o-mini,vs_69d5f5eb96488191809900705035168a,27363.011,17245,466,27293,17.074,True
1,17,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,176648,1,gpt-4o-mini,vs_69d5f5eb96488191809900705035168a,53116.291,17670,867,53065,16.338,True
1,17,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",176648,1,gpt-4o-mini,vs_69d5f5eb96488191809900705035168a,19625.147,17240,379,19504,19.432,True
1,17,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,176648,1,gpt-4o-mini,vs_69d5f5eb96488191809900705035168a,22136.365,17272,344,22031,15.614,False
1,18,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",186905,1,gpt-4o-mini,vs_69d5f6f3377c819183b45c07aba40c16,128787.031,18425,996,128736,7.737,False
1,18,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",186905,1,gpt-4o-mini,vs_69d5f6f3377c819183b45c07aba40c16,32613.117,17425,634,32552,19.477,True
1,18,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",186905,1,gpt-4o-mini,vs_69d5f6f3377c819183b45c07aba40c16,22502.111,17305,523,22450,23.296,True
1,18,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,186905,1,gpt-4o-mini,vs_69d5f6f3377c819183b45c07aba40c16,43816.685,17341,724,43769,16.541,False
1,18,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",186905,1,gpt-4o-mini,vs_69d5f6f3377c819183b45c07aba40c16,73117.886,17282,407,72425,5.62,True
1,18,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,186905,1,gpt-4o-mini,vs_69d5f6f3377c819183b45c07aba40c16,18323.824,17295,440,18267,24.087,True
1,19,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",197313,1,gpt-4o-mini,vs_69d5f83c5f7881918b789d0c94ffe12d,123191.641,17890,926,123102,7.522,True
1,19,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",197313,1,gpt-4o-mini,vs_69d5f83c5f7881918b789d0c94ffe12d,37101.331,17299,657,37019,17.748,True
1,19,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",197313,1,gpt-4o-mini,vs_69d5f83c5f7881918b789d0c94ffe12d,19469.097,17227,477,19415,24.569,True
1,19,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,197313,1,gpt-4o-mini,vs_69d5f83c5f7881918b789d0c94ffe12d,69047.141,17613,907,68993,13.146,True
1,19,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",197313,1,gpt-4o-mini,vs_69d5f83c5f7881918b789d0c94ffe12d,21453.008,17163,361,21322,16.931,True
1,19,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,197313,1,gpt-4o-mini,vs_69d5f83c5f7881918b789d0c94ffe12d,36454.939,17386,489,36362,13.448,True
1,20,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",207534,1,gpt-4o-mini,vs_69d5f9b321008191b7cd42183893b436,40941.397,17676,791,40893,19.343,True
1,20,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",207534,1,gpt-4o-mini,vs_69d5f9b321008191b7cd42183893b436,14428.589,17322,502,14285,35.142,True
1,20,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",207534,1,gpt-4o-mini,vs_69d5f9b321008191b7cd42183893b436,21297.664,17286,460,21236,21.661,True
1,20,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,207534,1,gpt-4o-mini,vs_69d5f9b321008191b7cd42183893b436,61819.857,17456,895,61769,14.489,False
1,20,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",207534,1,gpt-4o-mini,vs_69d5f9b321008191b7cd42183893b436,16424.464,17243,347,16368,21.2,True
1,20,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,207534,1,gpt-4o-mini,vs_69d5f9b321008191b7cd42183893b436,19662.198,17434,448,19579,22.882,True
1,21,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",217827,1,gpt-4o-mini,vs_69d5fa6ba93c8191a1bee13931abf36a,31562.591,17518,666,31505,21.14,False
1,21,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",217827,1,gpt-4o-mini,vs_69d5fa6ba93c8191a1bee13931abf36a,61522.754,17597,820,61462,13.342,False
1,21,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",217827,1,gpt-4o-mini,vs_69d5fa6ba93c8191a1bee13931abf36a,16963.086,17291,481,16819,28.599,True
1,21,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,217827,1,gpt-4o-mini,vs_69d5fa6ba93c8191a1bee13931abf36a,45747.188,17436,812,45693,17.771,True
1,21,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",217827,1,gpt-4o-mini,vs_69d5fa6ba93c8191a1bee13931abf36a,17242.857,17272,387,17154,22.56,True
